"Dates","MSDEEEMN.Index","MXCN.Index","MXIN.Index","MXKR.Index","MXTW000V.Index","MXID.Index","MXMY.Index","MXTH.Index","MXPH.Index","MXBR.Index","MXMX.Index","MXCL.Index","MXCO.Index","MXPE.Index","MXZA.Index","MXTR.Index","MXGR.Index","MXEG.Index","MXHU.Index","MXCZ.Index","MXPL.Index","MXSA.Index","MXAE.Index","MXQA.Index","MXKW.Index","JPEICORE.Index","GBIE1001.Index","BCEX6T.Index","BCEX4T.Index","IDCOT7.Index","BEIG1T.Index","LECPTREU.Index","IBOXXMJA.Index"
2021-01-03,NA,643.8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.99209,NA,786.3713,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,207.4194,643.2443,524.823,127.95,178.503,310.338,NA,232.778,266.6738,20.53415,1527.56876,3801.77099,1005.72105,424.61438,1226.59757,75.95056,188235.0543,3.09,121.03868,5.44521,7.82001,291.23961,218.32315,71.6405,789.4816,482.367,11.45897,18.14504,0.71297,117.5317,0.3954,107.38316,13.30955
2021-01-05,207.4808,650.9037,521.335,126.86,178.486,310.052,NA,232.8366,266.638,20.28284,1501.47154,3794.91057,1037.44715,430.30081,1218.49593,74.23464,186840.89542,3.1,121.16679,5.49216,7.86464,292.86557,218.43705,71.99095,803.207,487.939,11.67387,18.19284,0.72032,118.2651,0.3966,107.09768,13.59679
2021-01-06,207.6067,647.2382,518.289,126.84,178.454,309.521,NA,233.0608,266.4895,20.01719,1495.93463,3881.77088,1053.46776,430.03496,1248.59745,74.21781,191712.03839,NA,121.9355,5.56673,7.90703,NA,218.12183,71.67583,802.3383,486.044,11.60022,18.12654,0.71299,118.226,0.38974,105.84822,13.44582
2021-01-07,207.7834,648.0087,518.369,126.22,178.45,309.442,NA,233.3332,266.5807,20.2959,1535.26822,3908.35643,1070.93592,437.20039,1269.20757,72.87915,192261.77716,3.09,NA,5.63928,8.02905,304.09965,220.64884,72.39471,810.5038,489.493,11.59432,18.10011,0.72377,119.5211,0.38834,106.44188,13.60016
2021-01-08,207.964,648.0087,520.222,126.44,178.458,309.699,NA,233.8801,266.724,20.89068,1566.62033,3959.98037,1076.58844,443.65034,1272.34443,74.84133,194574.4978,3.09,NA,5.70131,8.27555,304.7052,221.31054,NA,810.5038,501.206,11.89076,18.48223,0.76398,120.8806,0.39904,109.1089,13.87055
2021-01-10,NA,651.3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.14283,NA,811.6996,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-11,208.0137,658.4453,521.006,125.78,178.389,309.034,NA,233.3331,266.4578,21.02859,1519.50358,3924.17194,1070.51862,448.17128,1268.26662,74.74158,191435.33484,3.05,128.51548,5.75163,8.26442,302.69058,225.69713,74.38007,821.3754,504.088,11.86884,18.72163,0.77137,121.5206,0.40833,107.9507,13.87478
2021-01-12,207.852,659.5141,517.179,126.15,178.246,307.749,NA,232.7652,265.9434,20.88218,1543.01437,3907.99179,1071.93429,447.80287,1273.97125,75.32694,192113.47673,3.05,130.14979,5.71934,8.32712,299.38383,226.01899,74.68004,820.2369,505.241,11.95122,18.80452,0.76368,120.1532,0.40605,107.78614,13.90787
2021-01-13,207.8166,659.2893,519.318,126.92,178.338,309.256,NA,234.0183,266.3807,20.81898,1558.35594,3928.32717,1064.10193,447.28319,1243.38677,76.09446,195534.86966,3.05,130.62313,5.73649,8.3075,295.94241,227.26127,75.41732,822.3174,509.08,12.02847,18.82744,0.76833,121.9232,0.4097,109.66774,14.03589
2021-01-14,207.8833,661.0439,519.645,127.21,178.258,309.305,NA,233.5524,266.703,20.8991,1595.33947,3941.55022,1071.18198,447.98619,1242.84892,77.60608,194665.03138,3.03,131.82764,5.77732,8.31561,296.35383,226.66311,75.0195,821.6054,512.657,12.17452,18.87828,0.76775,122.9465,0.41137,109.57943,13.96193
2021-01-15,207.875,661.0439,522.114,127.58,178.305,309.32,NA,233.8602,266.4998,20.976,1549.67753,3951.62891,1054.05986,442.69059,1215.63585,77.65277,189477.93587,3.02,NA,5.67473,8.23914,289.57704,228.03076,NA,821.6054,509.683,12.21655,18.701,0.74942,121.3225,0.40587,109.64321,13.83071
2021-01-17,NA,660.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.98144,NA,817.5293,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-18,207.8241,662.8907,NA,127.82,178.261,308.803,NA,233.5532,266.2486,20.89072,1575.41201,4024.93582,1073.26708,444.73706,NA,78.05713,192786.61141,3.01,132.2746,5.77298,8.25451,295.07173,229.76896,78.29277,818.5212,510.778,12.37419,18.45649,0.73066,120.4943,0.41102,108.32879,13.69589
2021-01-19,207.9472,663.5807,521.102,127.56,178.306,309.191,NA,233.9645,266.3079,20.7715,1537.1174,3932.40657,1075.91783,441.75398,1230.12953,79.47714,192449.2427,3.03,132.15793,5.78261,8.22536,288.44616,227.72223,80.35412,811.6874,516.926,12.60674,18.71493,0.74942,121.6548,0.40683,107.33132,13.77068
2021-01-20,208.2561,665.0476,522.168,128.1,178.281,309.012,NA,234.0108,266.4605,20.62737,1533.19567,3915.99075,1082.19212,442.11613,1230.39564,80.24221,194242.46649,3.02,133.43504,5.72326,8.21869,289.05035,227.38537,81.27458,812.2019,525.263,12.9636,18.98969,0.75613,119.2517,0.41763,107.58646,13.74868
2021-01-21,208.4622,664.4884,520.898,127.72,178.158,307.686,NA,232.7789,266.1132,20.53074,1491.48901,3856.5314,1074.2201,431.92855,1215.59799,79.8749,190913.18108,2.99,133.91292,5.73692,8.02841,284.52911,226.49766,79.13359,806.4224,525.205,12.9066,18.85556,0.76344,120.329,0.41425,107.13661,13.74485
2021-01-22,208.4069,664.4884,520.241,126.44,178.119,307.8,NA,232.4202,266.2974,20.24672,1456.3738,3786.07709,1034.42919,408.87647,1217.82691,78.85137,188049.86869,2.91,NA,5.64565,7.95871,284.1159,226.16257,NA,806.4224,519.33,12.86564,18.57514,0.75288,121.4202,0.40599,107.00699,13.55953
2021-01-24,NA,667.9983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.52762,NA,802.5739,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-25,208.3329,670.408,522.212,126.19,178.22,308.957,NA,232.8903,266.6737,20.38323,1454.55743,3798.66612,1028.96665,393.66818,1206.67765,80.01916,186962.8563,2.87,131.22327,5.55994,8.19021,283.49901,225.40143,79.24035,799.1318,527.642,13.26243,18.40039,0.77435,122.5692,0.40425,105.90119,13.62671
2021-01-26,208.1796,670.0189,521.942,126.7,178.261,308.912,NA,232.9915,266.3797,20.09825,1474.13013,3821.56782,1030.30353,395.84601,1209.68989,79.19802,188218.52185,2.88,131.14644,5.58385,8.20019,288.14514,223.45616,78.45669,795.371,518.064,12.96714,NA,0.75489,120.827,0.39612,105.60126,13.72892
2021-01-27,208.0299,674.4603,522.768,126.49,178.298,309.129,NA,233.1471,266.3731,19.72592,1452.50866,3732.67866,1008.93712,380.52484,1185.34412,78.05443,181546.433,2.82,132.61122,5.51778,8.06393,280.69529,223.79315,79.85052,797.7905,514.792,12.77797,18.11568,0.74921,121.4512,0.39487,106.22717,13.57206
2021-01-28,207.7019,674.1611,522.639,126.5,178.31,309.189,NA,233.4678,266.0523,19.73787,1479.72784,3701.85567,1001.69897,381.00619,1196.53608,78.78325,184755.53991,2.81,NA,5.6103,8.03266,289.99137,224.49073,79.28124,793.5472,505.657,12.52714,17.98291,0.73301,119.5954,0.38902,NA,13.28143
2021-01-29,207.7794,674.1611,522.396,127.02,178.277,308.511,NA,233.3744,265.894,18.94753,1423.77184,3606.98978,982.03099,378.04154,1171.62875,77.42865,180680.80004,2.81,NA,5.63816,7.97261,284.79882,224.3612,NA,793.5472,497.102,12.39259,17.64516,0.70786,116.8738,0.37618,105.52446,13.2734
2021-01-31,NA,676.7167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.2719,NA,788.8272,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01,208.0864,672.9122,525.601,127.38,178.299,308.632,NA,234.0433,266.0189,19.72748,1456.77713,3580.67937,1007.6802,386.89312,1217.35708,78.68935,187390.59172,2.8,131.96968,5.70023,8.08389,288.34192,221.04529,79.56807,783.5104,511.732,12.82828,18.36542,0.72932,118.2857,0.38844,NA,13.42651
2021-02-02,208.4618,672.4216,528.513,128.56,178.243,307.959,NA,234.1765,265.9473,19.98473,1498.66877,3725.2184,1025.60113,394.33397,1215.02621,79.78092,190051.61112,2.88,133.46143,5.76841,8.1646,287.766,221.77144,81.09041,785.6405,521.621,13.02259,18.90214,0.74279,120.1965,0.39034,107.39055,13.5609
2021-02-03,208.9092,665.8775,527.899,128.48,178.317,308.078,NA,234.7156,266.0017,19.8855,1517.46903,3722.33308,1018.88251,391.16155,1219.70566,80.57461,194208.91747,2.91,133.66949,5.75708,8.18117,285.55829,220.22076,80.74219,781.7159,526.649,13.18944,19.10172,0.75042,120.5759,0.39179,107.14393,13.49004
2021-02-04,209.0697,665.727,531.261,128.49,178.336,308.11,NA,234.2684,265.9102,20.07668,1503.29404,3720.39127,1018.44327,390.85361,1235.23953,81.75471,196079.8838,2.91,134.43557,5.75914,8.22705,282.42968,223.96708,80.63688,778.5833,526.248,13.22691,19.30654,0.73837,120.0235,0.39608,107.71734,13.5246
2021-02-05,209.243,665.727,529.566,128.49,178.352,308.062,NA,233.9698,265.9738,20.33736,1526.25851,3754.29473,1025.054,396.82672,1246.88486,83.04117,194483.12704,2.94,NA,5.71616,8.4009,287.9936,222.53449,NA,778.5833,527.116,13.17106,19.16739,0.74467,120.5993,0.39635,106.33322,13.61162
2021-02-07,NA,666.9588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.84288,NA,783.348,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08,209.379,662.7633,528.093,128.47,178.371,308.099,NA,233.8436,266.0023,20.40375,1524.78625,3760.52129,1033.83415,399.09521,1247.12377,83.12652,194645.32688,2.96,131.01035,5.70257,8.38877,287.15982,226.56667,79.49624,777.1591,527.83,13.21476,19.39615,0.73596,120.5993,0.39649,105.96307,13.85657
2021-02-09,209.371,662.589,524.805,127.85,178.383,308.2,NA,233.5911,266.0595,20.36306,1487.57538,3822.11483,1045.45229,393.54812,1270.99546,83.66604,196806.10439,2.87,129.02538,5.7251,8.37627,285.76324,227.79161,79.52019,777.1591,529.165,13.35349,19.29513,0.73447,120.5993,0.39386,106.5233,13.83773
2021-02-10,209.4575,660.1532,523.87,127.96,178.381,308.047,NA,233.377,266.0261,20.33662,1485.81315,3792.28868,1050.20596,392.59351,1275.86093,84.82849,197305.52694,2.89,129.18515,5.65525,8.35917,281.03806,227.91883,79.32642,781.0869,532.897,13.55174,19.31931,0.73877,120.5993,0.39311,107.24734,13.82047
2021-02-11,209.555,659.5378,525.024,128.45,178.393,308.66,NA,233.7199,266.2163,20.05719,1499.38155,3755.84234,1061.41667,390.583,1247.62101,85.5699,197272.78353,2.93,129.23798,5.6285,8.31108,285.79914,229.4851,79.32878,780.067,534.693,13.63814,19.4877,NA,120.5993,0.39398,107.50596,13.73654
2021-02-12,209.52,659.5378,524.084,128.36,178.366,307.897,NA,233.6044,265.8952,NA,1504.24812,3762.80624,1077.99225,393.63194,1275.03918,86.70451,196037.50723,2.9,NA,5.56078,8.39524,283.8457,229.56081,NA,780.067,535.661,13.64122,19.51832,NA,120.5993,NA,NA,NA
2021-02-14,NA,659.3074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.74214,NA,779.3417,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-15,209.6297,659.2444,NA,128.47,178.299,306.816,NA,232.678,265.486,20.00906,1499.68675,3764.702,1088.39337,395.87008,NA,88.10038,199583.75496,2.96,128.77193,5.63767,8.47775,290.20441,233.03458,79.30711,776.8468,538.393,13.63772,19.65005,0.75474,120.5993,0.39651,108.10028,13.79407
2021-02-16,209.7371,660.4707,520.126,127.94,178.254,306.206,NA,232.7804,265.2639,20.16851,1502.41143,3777.11619,1100.61937,392.72442,1275.97655,86.18426,194667.26642,2.99,129.2488,5.77032,8.42105,293.92483,233.52099,79.17465,776.3778,540.638,13.76351,19.61178,0.75591,120.5993,0.39549,108.42018,13.8122
2021-02-17,209.7219,661.4415,521.526,127.7,178.21,306.097,NA,232.2208,265.3817,19.95036,1509.98755,3811.25778,1082.61519,392.90162,1303.94355,86.64026,195539.17123,2.94,128.33565,5.71864,8.32329,290.97501,234.27113,79.11389,763.8221,545.579,13.89822,19.66029,0.75088,124.1719,0.39112,108.08404,13.78546
2021-02-18,209.6768,655.5887,520.659,127.03,178.13,305.131,NA,230.983,265.1113,19.5334,1485.15974,3715.78381,1077.33819,387.4193,1275.269,85.76615,193993.49175,2.9,126.50332,5.64631,8.28356,290.77753,231.36478,78.53585,757.7168,536.296,13.55086,19.574,0.73438,124.7576,0.3855,106.18927,13.66509
2021-02-19,209.6861,655.5887,517.297,126.57,178.156,304.848,NA,229.8874,264.8784,19.68654,1488.39779,3734.15519,1102.43259,385.4457,1311.47027,86.3113,196345.36714,2.9,NA,5.66234,8.23833,292.29183,230.51854,NA,757.7168,535.754,13.57841,19.31498,0.74086,124.1865,0.38861,106.36146,13.5348
2021-02-21,NA,656.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.06275,NA,763.7599,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-22,209.715,655.8148,511.964,124.95,178.187,305.525,NA,231.0456,265.1585,19.19522,1378.64365,3671.4591,1082.68804,382.48253,1325.73777,85.46868,193539.81836,2.88,128.30857,5.58067,8.16746,288.1088,230.76931,77.91944,748.6057,523.195,13.06458,18.88373,0.7272,125.0433,0.3848,105.16329,13.2884
2021-02-23,209.7057,652.1963,512.087,125.99,178.131,304.764,NA,230.9727,264.8705,19.22194,1433.52544,3732.73506,1066.92738,385.95422,1320.03129,83.87208,188802.51212,2.85,127.37604,5.50129,8.20243,281.68175,233.50526,78.16013,750.4086,522.461,13.03919,19.02516,0.72412,126.102,0.3909,104.95232,13.54989
2021-02-24,209.7252,650.6561,512.182,125.78,178.093,303.951,NA,230.4722,264.6597,19.05243,1437.17674,3741.87119,1091.67353,394.7208,1320.21907,84.13688,183413.36451,2.86,128.51138,5.52436,8.18128,283.71343,233.20144,77.0199,747.8809,516.034,12.68528,19.28215,0.71299,125.4717,0.38833,104.40367,13.47046
2021-02-25,209.6195,650.6561,505.445,123.89,177.931,302.216,NA,229.8151,263.8219,NA,1366.52747,3589.12634,1070.25301,375.10849,1277.25375,82.10534,180983.82208,2.93,129.58201,5.61324,8.23303,282.84941,234.36471,76.77278,761.194,514.375,12.57572,19.2192,0.729,127.7837,0.37974,105.20014,13.33833
2021-02-26,209.0331,650.6561,509.224,124.1,177.986,303.122,NA,230.5014,263.8353,19.33009,1337.91391,3631.36589,1064.76821,386.45695,1259.18874,80.71731,177268.40614,3.02,NA,5.60443,8.25052,278.13171,236.93873,NA,761.194,501.358,12.31716,18.50826,0.70808,124.084,0.38019,105.94677,NA
2021-02-28,NA,650.6561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.20071,NA,757.9905,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-01,209.2355,656.4314,513.286,125.02,178.162,305.161,NA,232.4276,264.7837,19.666,1348.60892,3712.30795,1086.70376,385.21717,1277.45204,83.98953,187992.9832,3,130.07111,5.69411,8.25872,283.63526,235.73747,78.32618,762.1476,513.719,12.75413,18.97635,NA,124.084,0.3932,105.2453,13.61485
2021-03-02,209.4288,657.214,511.959,123.93,178.151,305.214,NA,232.437,264.9007,19.78605,1331.28311,3764.69371,1094.18874,378.84106,1283.61755,85.22323,186357.86511,3.08,129.67212,5.63692,8.25951,284.56773,238.02615,78.70887,751.1063,512.215,12.51897,19.18237,0.71936,124.3011,0.39171,105.00953,13.55387
2021-03-03,209.5104,658.1534,510.813,123.51,178.089,304.035,NA,231.889,264.5026,19.87701,1314.83844,3786.93455,1112.95775,375.84093,1286.95112,85.07594,183551.89256,3.08,130.172,5.53783,8.17866,281.83614,239.83292,78.9816,748.4935,518.627,12.68322,19.70383,0.72906,125.894,0.39249,106.39849,13.94726
2021-03-04,209.4657,654.1108,512.193,124.52,178.115,304.309,NA,232.0252,264.6251,19.76701,1381.6575,3793.95531,1102.19276,377.80557,1253.1349,83.76545,184142.86691,3.08,128.95827,5.42236,8.14655,280.8754,238.56272,78.86464,744.9141,508.154,12.25629,19.71077,0.71974,124.3214,0.38485,106.38147,13.90909
2021-03-05,209.2553,654.1108,511.434,123.54,178.099,303.833,NA,232.71,264.3681,19.92489,1385.28375,3762.52518,1100.70517,388.12962,1276.9728,84.39891,184666.70012,3.09,NA,5.44499,8.15683,278.71264,240.17293,NA,744.9141,511.277,12.29421,19.5513,0.72095,123.75,0.38369,108.05454,14.01569
2021-03-07,NA,659.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.80569,NA,744.9141,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-08,209.1291,661.2638,508.872,122.97,178.103,303.678,NA,232.3383,264.2159,19.58014,1330.31964,3809.34469,1102.52172,386.93599,1260.09109,83.69674,178749.62743,3.06,132.26312,5.45072,8.16354,282.02723,244.94044,79.30961,748.3083,501.531,11.80131,19.62517,0.71158,123.7707,0.3821,108.24412,13.97498
2021-03-09,209.1321,665.9157,509.371,122.81,178.154,304.458,NA,233.0675,264.3661,19.65829,1313.37708,3830.67474,1138.48225,390.44254,1259.18728,85.53236,182739.98185,3.13,131.09772,5.43999,8.25953,287.44465,247.56608,78.37395,753.9006,504.23,11.99742,19.80994,0.70887,124.8177,0.37803,108.66326,14.02009
2021-03-10,209.1997,668.0511,510.841,123.43,178.161,304.578,NA,233.1199,264.3863,19.70205,1337.36984,3902.54451,1159.69096,395.49882,1271.34699,86.76028,187087.02083,3.2,129.24232,5.49542,8.28043,289.08556,251.41534,78.63156,765.7726,506.424,12.02039,19.94563,0.70191,125.308,0.38172,109.31581,14.23331
2021-03-11,209.5376,668.0511,512.036,124.24,178.237,305.604,NA,234.1923,264.61,19.42038,1401.52021,3952.91514,1166.68894,396.64217,1280.88039,88.45123,185985.76393,3.22,128.75502,5.55426,8.37761,287.23956,249.81255,78.82309,762.8558,516.184,12.39485,NA,0.71548,127.3198,NA,108.49132,14.23808
2021-03-12,209.6625,668.0511,509.963,123.79,178.183,304.746,NA,234.0254,264.3299,19.47719,1389.00234,3968.62236,1164.52963,394.67693,1279.96317,86.26967,185382.00046,3.19,NA,5.4927,8.36975,289.37341,250.30768,NA,762.8558,513.596,12.17892,19.69005,0.72222,127.9589,0.38623,107.43817,14.12619
2021-03-14,NA,672.5856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.12791,NA,761.9474,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-15,209.7594,674.111,511.729,123.82,178.232,305.661,NA,234.5873,264.7417,18.91452,1379.82897,3977.38934,1168.40208,398.70054,1269.5171,85.99978,185871.12223,NA,128.92231,NA,8.36263,288.32408,251.94377,80.16152,764.3464,511.494,12.06391,19.65502,0.72165,128.0308,0.38224,108.27944,14.08696
2021-03-16,209.8481,676.8646,515.283,124.38,178.23,305.51,NA,234.9869,264.6945,18.97831,1391.26271,4048.13072,1161.74074,398.76502,1251.63404,86.27083,189488.54289,3.21,129.28854,5.57177,8.35124,285.13871,253.18442,80.86054,767.4018,515.816,12.19961,19.7311,0.72983,128.7091,0.3827,108.51291,14.06014
2021-03-17,209.8247,680.2269,513.605,123.67,178.141,304.152,NA,233.5602,264.1871,19.02155,1401.478,3981.2563,1152.33456,394.52469,1247.7914,85.0202,187525.11706,3.2,127.66536,5.46375,8.37015,278.25624,251.15386,80.63682,761.331,513.157,12.24791,19.43185,0.72183,128.6516,0.37937,108.42473,14.06456
2021-03-18,209.6668,682.6977,511.891,123.93,178.168,303.9,NA,233.269,263.9191,19.193,1408.88591,4010.82237,1159.10806,389.42912,1228.69478,85.87436,193799.86943,3.2,126.1805,5.58712,8.48273,280.9751,246.93779,80.42411,768.2977,514.011,12.27113,19.12259,0.73065,130.0947,0.3872,108.65186,13.9778
2021-03-19,209.5276,682.6977,513.355,124.38,178.216,304.637,NA,233.37,264.2101,18.67711,1441.90948,3962.76765,1160.53405,391.10757,1221.77345,85.82034,193523.14148,3.19,NA,5.54784,8.40445,276.38499,247.3393,NA,768.2977,510.674,12.17077,19.48167,0.72182,128.1855,0.38991,108.67632,13.96393
2021-03-21,NA,682.0803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.25359,NA,762.875,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,209.4916,683.9219,511.992,123.17,178.225,304.98,NA,233.9039,264.3836,18.46312,1407.91325,3947.1864,1148.93653,388.49439,1205.58533,NA,161103.79583,3.16,122.34481,5.53583,8.39992,277.65815,248.02233,79.3836,760.2901,509.505,12.14219,19.52395,0.72082,130.0286,0.38314,107.64956,13.90606
2021-03-23,209.5575,677.843,516.426,123.58,178.268,305.821,NA,234.4173,264.6057,18.713,1409.90976,3920.35085,1143.58607,384.02631,1169.56228,84.89882,157944.16296,3.13,121.85418,5.49728,8.39317,275.43514,248.04744,79.4613,758.5303,507.352,12.03298,19.72479,0.71665,130.3822,0.38327,106.70767,13.92962
2021-03-24,209.6314,676.5778,517.864,123.03,178.287,306.19,NA,235.67,264.7465,18.96099,1380.44305,3907.99019,1147.20555,383.16564,1155.99053,84.06097,159293.90246,3.17,124.65153,5.62331,8.35727,271.95384,248.0454,79.50862,762.0085,499.45,11.68299,19.41339,0.71362,129.9427,0.37818,107.23461,14.01795
2021-03-25,209.7241,673.6877,519.784,123.15,178.293,306.637,NA,235.7928,264.9651,19.30721,1383.69427,3956.75584,1136.20382,381.45223,1148.15287,83.22993,157368.42708,NA,128.65305,5.60496,8.40637,267.76573,247.42443,79.42953,758.1104,497.973,11.58644,19.14026,0.71759,130.292,0.37867,107.20215,14.03271
2021-03-26,209.7875,673.6877,518.172,123.09,178.28,306.083,NA,235.9566,264.7072,19.19277,1376.70059,4021.61154,1152.2307,375.86938,1173.71501,85.81062,153686.83984,3.21,NA,5.62189,8.52568,273.26274,247.10964,NA,758.1104,504.423,11.7818,19.3738,0.72584,131.3887,0.38481,107.14324,14.03858
2021-03-28,NA,672.3608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.59383,NA,758.0225,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,209.8726,669.249,518.048,122.55,178.233,305.262,NA,235.3494,264.3988,19.4735,1366.65534,4029.60761,1156.0812,375.15713,1157.44862,87.45659,152151.8074,3.24,124.50923,5.66586,8.54173,276.86861,254.25346,80.23882,770.8766,506.885,11.76877,NA,0.72515,132.757,0.38255,108.02723,14.0999
2021-03-30,209.8729,666.3257,517.857,122.89,178.149,304.265,NA,235.0318,264.004,19.31316,1395.77573,4089.81055,1174.14235,375.45656,1168.58679,87.75207,150944.61657,3.24,124.50452,5.65171,8.58779,275.89013,256.0124,81.84439,776.1418,512.255,11.9421,19.64567,0.73549,133.8812,0.37543,107.76207,14.19233
2021-03-31,209.9657,674.9578,517.945,123.54,178.173,304.749,NA,235.6084,264.3907,18.92452,1420.27234,4046.05106,1181.84681,375.34468,1153.4383,87.59296,151806.97472,3.25,121.97183,5.61793,8.55715,277.31301,264.53537,81.41296,781.0797,509.961,11.86546,19.5458,0.73445,132.7269,0.36764,105.36482,14.16551
2021-04-01,210.2178,680.3336,519.156,123.56,178.235,305.508,NA,236.466,265.0363,NA,1390.83496,4065.6672,1178.0175,375.97044,1166.97528,90.15553,157928.16689,3.28,120.76274,5.66757,8.5451,281.76582,264.03827,81.44585,783.4119,516.958,12.13883,19.75166,0.74074,132.5716,0.36713,105.78708,14.17536
2021-04-02,210.2372,680.3336,NA,123.74,178.235,305.508,NA,236.466,NA,NA,1392.25406,4069.81549,1179.21945,376.35405,NA,NA,156896.28494,NA,NA,NA,NA,NA,264.30768,NA,783.4119,518.118,12.16652,NA,0.74979,132.5716,NA,106.2347,14.12771
2021-04-04,NA,680.5549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.39689,NA,781.7901,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-05,210.295,679.6183,517.284,123.58,178.235,305.508,NA,236.466,NA,18.94462,1421.61476,4150.44854,1170.64997,380.82261,1184.44482,NA,157418.66221,NA,116.9637,NA,NA,NA,265.44888,81.30844,778.0671,516.673,12.09419,19.42114,0.75171,132.5716,0.36439,105.67583,13.87415
2021-04-06,210.6526,681.3378,517.276,123.68,178.159,304.802,NA,236.1001,265.1886,19.15936,1425.11808,4136.66498,1158.64541,377.61471,1211.18421,90.60219,153940.81993,3.31,116.41465,5.6854,8.5093,289.49739,264.94755,80.79989,778.5391,518.053,12.13985,19.38776,0.75463,133.2533,0.36437,105.25638,NA
