Dates,MSDEEEMN Index,MXCN Index,MXIN Index,MXKR Index,MXTW000V Index,MXID Index,MXMY Index,MXTH Index,MXPH Index,MXBR Index,MXMX Index,MXCL Index,MXCO Index,MXPE Index,MXZA Index,MXTR Index,MXGR Index,MXEG Index,MXHU Index,MXCZ Index,MXPL Index,MXSA Index,MXAE Index,MXQA Index,MXKW Index
2001-05-14,105.224,3.17586,3.64571,0.1332,70.29231,0.04153,61.34962,2.81903,8.20169,740.40478,1899.48416,726.07114,56.93048,152.81928,37.45547,213009.4635,96.37,42.4795,1.98019,2.84458,303.21977,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-15,104.168,3.18429,3.6365,0.13059,70.19929,0.04144,60.29664,2.78663,8.03242,732.35917,1874.45431,719.3438,56.70807,151.03505,37.40369,208288.5423,95.22,41.66267,1.95337,2.82755,297.63128,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-16,104.005,3.20098,3.62203,0.12696,69.45618,0.04209,60.19934,2.75785,7.9978,745.87983,1882.09247,715.156,57.32316,153.195,37.90382,222006.2719,95.9,41.38288,1.90776,2.80985,292.67332,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-17,107.256,3.29418,3.70581,0.13441,70.42926,0.04271,60.44366,2.76843,7.96891,760.96328,2029.90593,718.57633,58.20539,158.50856,38.89125,226360.9881,96.68,41.94357,1.943,2.83839,295.2602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-18,108.266,3.28031,3.71621,0.13645,69.82214,0.04288,59.75238,2.76411,8.00445,770.5175,2080.23025,726.91679,59.28363,161.85866,39.21896,236870.1517,100.06,42.18262,1.9491,2.82671,299.10906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-21,109.117,3.37853,3.69848,0.14079,68.2375,0.04303,59.39571,2.75238,7.96698,769.50958,2094.12389,726.71857,60.58762,162.18857,40.09656,233853.5884,100.53,41.66512,1.97198,2.85991,306.99261,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-22,110.755,3.50968,3.76038,0.14309,69.05802,0.04383,60.31767,2.86996,8.1544,787.82563,2141.17286,740.95855,60.0802,162.47875,40.45108,238307.166,99.53,42.83211,2.01121,2.93916,316.82858,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-23,111.92,3.50438,3.82171,0.14607,72.48953,0.04398,61.00304,2.97817,8.23588,773.37329,2167.37968,743.56138,60.71467,161.80644,40.06324,226310.3898,100.01,42.85583,1.96211,2.94208,318.91007,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-24,111.948,3.49703,3.83348,0.14576,72.75925,0.04405,61.90032,3.02449,8.12771,764.44316,2132.19893,750.00349,60.30926,162.70883,40.111,216783.902,100.66,43.54323,1.97351,2.95635,319.0673,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-25,111.526,3.51634,3.81643,0.14524,71.41856,0.04584,61.58585,2.9842,7.97622,749.75728,2120.11885,758.33174,60.02878,163.62841,40.02034,223857.6321,102,43.56353,1.97908,2.96013,314.5285,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-28,111.061,3.54437,3.87096,0.14309,70.19885,0.04558,61.86562,3.0164,7.84197,759.02025,2121.75471,760.12055,60.00259,162.08646,40.42152,209056.0157,101.21,44.04916,1.99808,2.99358,313.51092,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-29,111.567,3.49626,3.91016,0.14774,70.46458,0.04974,62.18786,2.94776,7.82948,764.04307,2114.6434,767.47706,60.01514,163.14906,40.24277,204858.5208,98.63,43.411,1.9887,2.97843,312.08386,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-30,110.043,3.40494,3.81893,0.14679,69.74506,0.04937,62.61737,2.91154,7.90402,757.78055,2072.87313,764.04862,62.43305,159.09247,40.09018,193429.6146,97.43,43.19957,1.9905,2.9821,312.42004,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-05-31,111.102,3.37831,3.83843,0.14509,69.78837,0.05092,63.86136,2.97492,8.05661,780.37969,2104.8043,783.18884,65.17759,159.95483,40.8851,200375.555,96.44,42.76353,2.01402,3.0198,321.67008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-01,110.884,3.39065,3.7628,0.14317,69.38986,0.04749,63.63649,2.96957,8.08214,788.67415,2110.92779,781.48694,64.15649,161.51696,40.02422,210119.9348,93.7,42.74332,1.99349,3.00589,319.78254,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-04,111.091,3.45839,3.70348,0.14396,68.4362,0.04754,63.70426,2.99427,8.12302,799.56259,2127.50828,781.81898,64.62372,167.32312,40.01952,220023.2048,93.7,42.82408,1.99554,3.01607,314.14349,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-05,110.622,3.5232,3.64378,0.13927,69.98447,0.04837,62.83945,2.97781,7.98333,791.01624,2116.39948,773.68444,62.61562,173.0685,40.03421,206481.3009,90.43,40.99986,1.99163,2.98313,314.9552,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-06,111.298,3.55251,3.6631,0.13977,72.12019,0.0487,62.59418,2.93912,7.97711,788.14164,2166.61237,772.84986,62.34647,170.95349,39.72148,214443.8844,90.13,40.79174,1.98543,2.94264,308.31462,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-07,111.07,3.58799,3.64988,0.1405,71.03127,0.04852,62.95938,2.95611,8.14028,787.20146,2172.13242,770.63113,62.98784,171.98857,39.46845,219841.7894,92.95,41.26999,1.96746,2.92939,301.25887,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-08,112.425,3.64871,3.68396,0.1456,71.60989,0.04873,63.94913,2.98913,8.13525,786.95646,2161.02965,773.4101,63.86234,171.36915,39.46062,222450.2114,92.31,41.22355,1.96348,2.97212,295.52802,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-11,112.692,3.66505,3.7286,0.14278,72.30309,0.04979,65.48331,3.01454,8.28865,784.2889,2172.6269,778.50273,64.27489,173.42635,39.65796,209306.0022,89.64,41.16917,1.93834,3.05587,291.87902,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-12,111.359,3.60879,3.6967,0.14092,72.43994,0.05116,66.14081,3.0073,8.23175,769.77694,2171.693,765.54409,63.31244,171.21504,39.07729,203273.2785,90.34,41.20175,1.9113,3.01838,294.38747,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-13,110.865,3.61621,3.68218,0.14184,72.01895,0.05067,66.44012,3.08107,8.24819,767.0848,2154.53671,762.21769,63.28583,169.46071,38.95052,193398.426,90.22,40.9176,1.92035,3.02996,293.11425,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-14,109.33,3.45502,3.59423,0.13998,70.74319,0.04969,65.90406,3.01326,8.32066,754.26778,2135.10732,758.03991,62.17662,168.3041,38.41377,207209.4112,89.13,40.70862,1.86091,2.97921,291.67234,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-15,108.193,3.41326,3.50132,0.14053,71.36538,0.04971,64.54732,3.03624,8.30206,740.95539,2081.53285,755.1775,62.36415,169.43854,38.20548,208115.6776,89.04,40.65202,1.89076,2.99093,283.49922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-18,106.193,3.31051,3.48299,0.13799,70.37701,0.04984,64.01116,3.00741,8.16093,704.13948,2033.987,739.25377,62.33508,168.36923,37.8295,188891.1909,88.39,39.70905,1.91354,2.96111,279.93569,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-19,106.666,3.40923,3.57168,0.13811,70.31582,0.05013,65.26359,3.02737,8.09597,713.16313,2010.74417,738.05063,63.35325,171.04512,38.9748,183269.3341,87.93,39.61319,1.9117,3.02042,280.60225,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-20,106.999,3.37822,3.57149,0.13602,69.97417,0.0517,64.89816,2.99474,8.11676,719.45092,2042.09452,733.20535,64.04758,171.01489,38.44563,179955.1694,86.89,39.40491,1.88755,2.94164,274.19948,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-21,107.652,3.50249,3.55355,0.13488,69.73307,0.05184,65.46234,2.99229,8.05383,735.54893,2070.44021,730.73564,65.35887,169.13919,38.81714,179689.8325,86.54,39.35891,1.88492,2.95239,280.99916,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-22,107.792,3.52636,3.52335,0.13525,69.12373,0.05227,64.91353,3.00353,8.02492,756.36214,2073.15014,737.25772,66.22146,168.92481,38.86946,183142.0239,85.97,39.41414,1.8634,2.98885,283.96141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-25,106.813,3.5029,3.41547,0.13366,69.12373,0.05136,64.49721,3.00476,7.85407,752.22907,2066.30326,729.87577,65.80683,167.74039,39.06178,172431.4842,83.29,39.06096,1.88883,2.9546,286.07439,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-26,106.31,3.41713,3.5054,0.13194,67.38637,0.05154,64.88325,3.00464,7.84305,744.40505,2067.04322,721.71463,65.42053,167.00394,38.77373,179187.4176,81.03,38.59378,1.88432,2.88409,278.02674,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-27,106.668,3.45586,3.51515,0.13163,67.45668,0.05166,64.58338,2.99954,7.78621,729.2736,2080.80956,715.04651,65.1828,166.56901,38.82642,183475.3379,82.88,38.30592,1.91857,2.88974,278.77508,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-28,107.445,3.44577,3.58037,0.13375,66.26608,0.0518,65.63637,3.05994,8.01002,761.07741,2117.43243,731.36392,67.1066,171.71705,39.35018,187343.7497,82.86,39.32066,1.93839,2.81433,282.06967,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-06-29,108.916,3.48114,3.61928,0.13653,67.8559,0.05326,66.03238,3.03757,7.96904,764.24041,2129.63295,730.10716,66.99114,171.2004,39.24009,188217.1773,84.36,38.96114,1.94096,2.90416,277.53172,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-02,109.25,3.48573,3.57459,0.13677,67.36703,0.0528,65.27476,3.05053,7.87563,756.52127,2187.4935,727.35323,66.96166,170.0819,39.50257,188927.5111,84.21,40.07757,1.94412,2.88924,275.02097,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-03,108.297,3.54736,3.45713,0.13684,66.94674,0.05226,65.75867,3.07437,7.78699,734.52175,2192.02523,724.1193,66.42275,170.99658,38.61973,183608.7205,82.58,40.21012,1.94096,2.84111,270.0327,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-04,107.539,3.52505,3.46234,0.13781,65.50577,0.05228,66.69252,3.0784,7.74738,712.56227,2201.31875,721.37883,66.52505,171.15033,37.62031,183320.5111,81.21,40.9135,1.9405,2.86315,265.64806,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-05,108.065,3.48604,3.50748,0.13847,64.91531,0.05311,70.11006,3.09062,7.92451,714.98241,2210.04187,729.25793,67.36799,172.87893,37.2021,186414.1679,81.22,40.98553,1.93651,2.86595,263.97094,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-06,105.402,3.44303,3.44587,0.13321,65.2273,0.05264,70.54676,3.06476,7.82193,680.69184,2129.68451,720.98984,66.43658,171.50479,36.29796,160064.868,81.14,40.48187,1.87056,2.82953,255.11599,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-09,104.116,3.30841,3.4304,0.12876,64.93674,0.05265,70.36644,3.07174,7.85687,694.48707,2133.23297,725.56701,66.98016,172.34502,36.29661,160605.1794,77.61,40.87823,1.86635,2.79552,243.02464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-10,102.633,3.27194,3.4352,0.12665,63.7318,0.05255,69.70082,3.03537,7.7099,664.51698,2122.40984,712.78044,66.65472,170.59005,35.91893,149408.2867,76.07,39.96641,1.8243,2.79113,233.67025,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-11,99.912,3.18846,3.45125,0.12427,62.04008,0.05248,68.16264,2.89709,7.60659,653.78796,2020.88235,681.46117,65.81004,169.98175,35.73647,132816.1047,73.36,39.07702,1.77162,2.73418,229.40791,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-12,101.829,3.289,3.56996,0.12822,62.9084,0.0535,67.73059,2.93222,7.7247,666.4646,2009.67477,675.44781,66.16448,169.74839,36.26826,143173.9845,75.51,39.61262,1.79906,2.74984,243.90268,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-13,101.365,3.24942,3.55896,0.12495,59.95126,0.05439,69.04463,2.92239,7.6878,668.532,1989.08089,672.78898,65.91594,169.47597,36.67494,140698.5337,72.74,39.53522,1.79915,2.70942,246.41694,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-16,100.079,3.22382,3.5393,0.12387,56.80059,0.05353,69.86705,2.86776,7.61374,644.7545,1964.12398,666.75333,66.66619,168.44503,36.53535,139517.1851,69.47,37.78461,1.81395,2.5043,255.93512,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-17,100.522,3.12545,3.51995,0.12341,56.20192,0.05365,70.56388,2.89135,7.47776,668.10656,1985.21744,677.74327,67.01347,167.70409,35.53399,125834.3406,70.47,36.53374,1.82574,2.5238,250.25628,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-18,97.649,3.02636,3.42698,0.12004,53.35804,0.05396,70.86283,2.85721,7.41233,663.79417,1968.05527,667.66495,65.37337,163.66346,34.19388,140076.7715,73.86,36.03914,1.84319,2.60758,245.77006,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-19,98.018,2.94131,3.42029,0.12272,53.27265,0.05563,71.28415,2.84754,7.42793,654.27362,1976.82742,654.21644,64.12538,162.44908,34.73209,152640.2916,78.4,35.54706,1.87255,2.64444,247.43061,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-20,97.568,2.95311,3.38619,0.12091,53.90729,0.05551,71.15603,2.81247,7.44475,672.70492,1966.03462,665.00539,64.02246,162.94497,34.3811,152052.9519,75.54,35.49001,1.84644,2.60202,235.97004,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-23,98.074,2.91771,3.38663,0.11787,53.38647,0.06246,69.95169,2.78854,7.47179,693.11968,1987.75121,671.05001,63.00497,162.24971,34.55333,158422.8875,78.41,35.78911,1.84377,2.68348,238.01641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-24,96.723,2.93059,3.3582,0.11753,51.32578,0.06083,69.45438,2.74394,7.30075,676.41281,1964.75006,665.50776,62.01325,159.84273,33.8465,156712.431,79.2,35.67199,1.83456,2.66611,232.66539,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-25,96.264,2.91714,3.31466,0.11817,52.11396,0.05884,70.11085,2.74194,7.30413,662.00602,1955.05512,665.1282,61.47866,156.88465,33.22769,147213.1105,79.33,35.30813,1.82263,2.62101,231.04341,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-26,97.481,2.89404,3.29288,0.11981,54.4197,0.05858,70.13288,2.69667,7.3155,660.60465,1991.8651,666.00832,62.416,156.6206,33.33516,154338.4515,80.49,34.59662,1.8219,2.6384,238.04159,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-27,98.29,2.9411,3.30036,0.12273,54.46298,0.05954,70.72212,2.66562,7.34766,665.3264,1997.85029,666.90743,63.52393,160.19474,33.36855,150471.6903,82.1,34.70338,1.83847,2.6324,241.8008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-30,98.356,2.89899,3.33477,0.12079,54.46298,0.06153,72.04667,2.6303,7.32313,674.22907,2019.16972,675.74771,63.00945,161.03076,33.74566,153520.06,80.29,34.63349,1.8564,2.64773,242.32644,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-07-31,98.675,2.91895,3.37765,0.12267,53.71558,0.06229,72.17439,2.64345,7.41081,684.77347,1995.82532,674.38633,62.82774,161.10359,33.54676,154584.1061,81.74,33.66422,1.84999,2.61762,236.34629,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-01,98.803,2.93767,3.3125,0.12804,53.14424,0.06061,72.17183,2.63505,7.09187,657.4996,2002.96191,654.69301,62.72879,160.14747,33.89496,157096.2405,82.07,32.91216,1.84492,2.5569,234.3101,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-02,99.64,2.92879,3.32065,0.12955,55.04416,0.0591,71.61261,2.65032,7.12862,654.86543,2034.10172,655.60229,62.27908,160.14239,34.76185,153922.7037,83.56,32.72629,1.87016,2.55789,233.22561,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-03,99.197,2.83293,3.34584,0.13034,56.55254,0.05969,71.36485,2.80562,7.07604,656.99909,2036.57499,658.84924,62.40257,159.57555,34.41204,154027.1478,84.18,32.70036,1.8732,2.52857,232.11678,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-06,99.107,2.77069,3.35468,0.1294,56.15467,0.05941,70.83617,2.80745,7.12892,673.3201,2024.25621,659.58811,62.97154,160.31612,33.90458,149125.1908,83.84,31.35766,1.84338,2.51401,231.16275,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-07,98.895,2.72813,3.36145,0.12945,55.42153,0.06033,71.53791,2.82398,7.16019,682.72756,2036.30752,660.88964,63.23167,159.83292,33.42082,145533.6775,80.15,31.89772,1.8357,2.49523,231.17431,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-08,99.058,2.73124,3.34544,0.12961,57.44626,0.06219,71.33764,2.86784,7.05056,671.58715,2041.56225,658.89323,63.40479,159.28107,32.80303,143766.2408,78.99,31.77256,1.82462,2.43212,228.04169,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-09,96.818,2.6622,3.30749,0.12302,56.98375,0.06015,69.62514,2.78791,6.7983,658.3231,2002.32949,656.8805,62.81253,158.05689,32.42061,137151.7792,78.96,31.97476,1.79793,2.46695,219.45513,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-10,96.48,2.64342,3.28767,0.12413,56.94064,0.0614,69.04998,2.75497,6.85756,658.98165,2001.08625,661.46459,63.11435,159.54011,32.46727,136944.9631,78.42,31.92458,1.79068,2.48374,219.68854,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-13,96.515,2.64768,3.24237,0.12584,58.50174,0.06613,68.80186,2.74998,7.10024,650.19619,2006.85002,659.33359,62.84066,159.32012,32.393,129906.0941,78.21,32.73633,1.83146,2.55245,211.43657,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-14,97.617,2.74137,3.27144,0.12818,59.18362,0.06725,69.66401,2.74509,7.04979,643.40979,1993.63274,656.37944,62.42975,158.96467,32.56161,122649.6949,80.22,33.24433,1.82417,2.61209,214.39346,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-15,96.086,2.76141,3.23917,0.12769,59.88095,0.06305,68.71131,2.74599,7.12844,637.35341,1948.59384,647.03729,61.18898,159.56992,32.51829,123863.5037,80.22,31.79036,1.77328,2.57501,212.0501,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-16,95.689,2.57405,3.23443,0.12766,61.67352,0.06286,68.21509,2.74609,7.06436,632.33064,1912.01136,649.90511,61.19738,159.63333,32.47542,129225.6845,80.92,31.34961,1.70086,2.49331,203.09644,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-17,93.886,2.47777,3.20085,0.12662,60.38721,0.06279,68.2115,2.78912,6.99924,604.86749,1833.89901,654.33428,61.34131,159.78874,32.32371,134764.9669,80.4,31.312,1.70908,2.48414,196.27652,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-20,93.36,2.37555,3.20263,0.12415,59.58459,0.06475,68.38787,2.76221,7.04226,605.7256,1840.68135,661.09903,61.62356,160.52339,32.18687,133969.5886,80.34,31.81614,1.70958,2.48415,201.25712,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-21,93.439,2.39189,3.2257,0.12437,59.6282,0.06499,68.40064,2.77879,7.07014,601.55643,1861.5975,666.7186,61.37686,160.47969,31.98605,132852.9748,80.23,31.17699,1.70259,2.49959,204.71215,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-22,92.905,2.25735,3.20218,0.12521,59.61641,0.06507,68.30592,2.7828,6.94047,601.75815,1871.52764,666.30956,61.0616,160.28427,32.45886,130612.9672,80.16,30.68771,1.69395,2.48325,209.34925,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-23,93.61,2.28456,3.22716,0.12545,59.07189,0.06411,70.02857,2.83126,6.83827,597.21088,1865.90611,664.85785,61.24648,160.6613,32.89115,133548.0109,80.32,31.06667,1.72981,2.46438,212.16355,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-24,93.77,2.17652,3.2332,0.12585,57.205,0.06476,71.76033,2.96513,6.8375,604.58842,1905.22817,668.66005,61.57156,161.35564,33.3012,136580.775,81.84,31.10511,1.71393,2.51278,217.32817,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-27,95.293,2.20375,3.24549,0.12881,57.72498,0.06453,73.35403,3.09563,6.89915,603.38402,1905.81194,664.8984,61.75441,162.13957,33.90023,142816.7962,83.31,31.28184,1.72823,2.55149,213.26497,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-28,94.993,2.24252,3.24446,0.12814,57.41855,0.06269,72.84136,3.02257,6.84175,603.44533,1876.49616,668.08782,61.7848,160.55159,34.04834,144721.2722,84.05,31.83694,1.71414,2.52995,210.70498,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-29,95.064,2.20637,3.24451,0.12713,59.71449,0.06123,72.92005,3.02721,6.80619,610.15045,1888.09524,681.79127,61.46366,162.41427,34.02558,143040.9865,83.17,31.93132,1.71138,2.50321,213.22883,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-30,94.621,2.20438,3.20936,0.12567,60.65219,0.06191,72.26104,2.95458,6.66125,599.39487,1864.3692,666.84926,60.79349,161.33119,33.4601,142848.5711,83.12,32.62724,1.70944,2.47844,213.80599,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-08-31,94.094,2.19489,3.1835,0.12164,60.16986,0.06256,72.71691,3.03612,6.75192,599.57736,1866.11538,670.95154,61.50393,162.55044,33.50067,142475.9553,83.28,32.81135,1.71696,2.45605,216.67563,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-03,93.42,2.10898,3.16942,0.12158,58.92664,0.06154,73.36386,3.09242,6.79015,591.28647,1851.77611,670.49912,61.76612,162.65018,33.15457,136460.6103,82.44,34.39804,1.71382,2.43071,219.45182,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-04,95.604,2.23808,3.25972,0.1289,58.83797,0.06457,74.93027,3.16834,6.96199,610.52122,1880.40077,683.49932,63.59122,167.89422,33.96825,136461.0608,81.86,35.47575,1.70645,2.36604,223.63057,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-05,95.184,2.18162,3.2447,0.12586,57.75843,0.06426,74.79176,3.15771,6.93961,609.96052,1833.50579,680.82803,63.01811,168.52559,33.90653,138121.6406,80.87,36.21024,1.71802,2.38861,226.91531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-06,93.685,2.08467,3.19982,0.12409,56.73561,0.06551,74.21944,3.16137,7.03133,587.27681,1755.95956,673.896,62.29164,166.91533,33.32655,142085.3072,80.52,35.5483,1.72176,2.39141,230.39466,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-07,92.078,2.0185,3.16262,0.12341,56.20324,0.06281,74.45174,3.09552,7.03742,583.02154,1722.2156,664.63674,60.82506,164.09476,32.63984,136406.4627,79.9,35.14783,1.70227,2.38051,223.71844,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-10,91.706,2.01084,3.1713,0.12272,55.95405,0.06374,74.80866,3.00862,7.11116,573.84479,1726.27752,664.51245,61.28846,167.15966,32.31826,133826.8798,76.65,35.19151,1.68007,2.35051,220.7474,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-11,87.91,2.00532,3.08641,0.1185,54.68661,0.06272,73.0509,2.96894,7.00537,514.94195,1574.57636,615.17153,59.19089,161.56379,30.79723,122714.7901,77.07,34.91236,1.56929,2.28251,209.14153,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-12,85.772,1.83234,3.00363,0.10481,54.68661,0.06088,73.7214,2.99546,6.74638,528.80695,1593.85769,633.8235,59.52783,162.4984,29.75161,127794.0744,71.08,33.75406,1.49602,2.21918,208.72734,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-13,84.432,1.87201,2.94634,0.10985,51.93311,0.06117,70.79338,2.82034,6.73924,478.23576,1586.42731,620.02045,59.54305,163.74665,30.26441,114483.2649,71.48,33.90163,1.56786,2.26524,209.11644,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-14,81.3,1.89863,2.74556,0.10566,49.52084,0.0595,67.7155,2.63692,6.60777,470.11932,1565.16518,591.3584,58.27528,165.07727,29.49371,106551.9882,67.94,33.67995,1.55534,2.15888,197.82623,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-17,80.067,1.86198,2.59435,0.10349,49.52084,0.05531,63.95475,2.50955,6.33051,509.99522,1514.34032,591.60452,58.10168,165.39613,28.7535,101244.6519,66.67,31.78072,1.52852,2.12497,194.32579,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-18,80.284,1.8677,2.65163,0.10568,49.52084,0.05456,63.34785,2.48826,6.4612,510.19,1510.11043,593.95399,56.8906,162.70954,28.42831,102583.3917,66.68,30.97665,1.5571,2.13109,194.64442,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-19,80.214,1.95606,2.66114,0.10487,50.32066,0.05527,65.62006,2.56111,6.29517,502.52088,1502.91206,589.02158,55.68334,162.18973,28.18216,103578.4022,67.82,32.07281,1.57856,2.2162,200.15896,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-20,78.144,1.9581,2.63261,0.10351,49.33633,0.05564,65.48328,2.5139,6.34408,484.87294,1448.4681,569.40797,55.41026,157.75246,26.99712,99344.15611,64.19,31.43071,1.55932,2.18768,198.97629,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-21,76.999,1.97665,2.53853,0.1026,47.80879,0.05613,64.16216,2.50135,6.36752,480.76294,1479.72317,569.32583,55.00453,157.17368,26.39783,94087.07699,63.46,31.98315,1.50942,2.16619,192.93281,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2001-09-24,77.934,2.07676,2.5915,0.10335,47.24677,0.05532,63.64782,2.52521,6.26269,482.02657,1552.4314,571.1547,55.62481,157.1887,26.34651,94975.06759,64.53,30.5344,1.54194,2.18184,188.0353,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
